3.444374084472656250e+00,4.437237977981567383e-01,4.950336217880249023e-01,3.753932237625122070e+00,3.882584095001220703e+00,4.139959335327148438e+00,1.132568001747131348e+00,6.877602934837341309e-01,-1.237884879112243652e+00,1.244782328605651855e+00,-3.449860095977783203e+00,-1.191998243331909180e+00,-7.029789686203002930e-01,-5.198880195617675781e+00,-2.683055400848388672e+00,-4.338337421417236328e+00,5.820349454879760742e-01,-9.973912239074707031e-01,-2.721341252326965332e-01,-1.118919253349304199e+00,2.681316375732421875e+00,1.655328035354614258e+00,6.569713354110717773e-01,2.834167957305908203e+00,2.590515375137329102e+00
3.438410282135009766e+00,4.434750676155090332e-01,4.927651882171630859e-01,3.748908996582031250e+00,3.876874208450317383e+00,4.133732795715332031e+00,1.130680561065673828e+00,6.863629221916198730e-01,-1.235796570777893066e+00,1.240977525711059570e+00,-3.443567514419555664e+00,-1.190158843994140625e+00,-7.020174860954284668e-01,-5.190035820007324219e+00,-2.678425073623657227e+00,-4.328635215759277344e+00,5.797852277755737305e-01,-9.967767596244812012e-01,-2.706704139709472656e-01,-1.116696476936340332e+00,2.677830696105957031e+00,1.653397798538208008e+00,6.554943323135375977e-01,2.829024076461791992e+00,2.586552143096923828e+00
3.432446479797363281e+00,4.432261884212493896e-01,4.904966354370117188e-01,3.743884801864624023e+00,3.871163845062255859e+00,4.127505302429199219e+00,1.128793120384216309e+00,6.849656701087951660e-01,-1.233707785606384277e+00,1.237172245979309082e+00,-3.437275171279907227e+00,-1.188319206237792969e+00,-7.010560035705566406e-01,-5.181189537048339844e+00,-2.673794031143188477e+00,-4.318933010101318359e+00,5.775352716445922852e-01,-9.961620569229125977e-01,-2.692068219184875488e-01,-1.114473342895507812e+00,2.674344062805175781e+00,1.651467323303222656e+00,6.540172100067138672e-01,2.823879957199096680e+00,2.582589149475097656e+00
3.426482439041137695e+00,4.429775774478912354e-01,4.882283210754394531e-01,3.738860607147216797e+00,3.865453481674194336e+00,4.121278762817382812e+00,1.126905679702758789e+00,6.835681796073913574e-01,-1.231619119644165039e+00,1.233367443084716797e+00,-3.430983066558837891e+00,-1.186480283737182617e+00,-7.000945806503295898e-01,-5.172344207763671875e+00,-2.669163227081298828e+00,-4.309229850769042969e+00,5.752855539321899414e-01,-9.955472350120544434e-01,-2.677430510520935059e-01,-1.112250566482543945e+00,2.670858144760131836e+00,1.649537086486816406e+00,6.525403261184692383e-01,2.818736076354980469e+00,2.578625917434692383e+00
3.420519351959228516e+00,4.427277445793151855e-01,4.859567880630493164e-01,3.733839273452758789e+00,3.859745025634765625e+00,4.115053653717041016e+00,1.125018954277038574e+00,6.821698546409606934e-01,-1.229531049728393555e+00,1.229559421539306641e+00,-3.424690246582031250e+00,-1.184640884399414062e+00,-6.991336941719055176e-01,-5.163499355316162109e+00,-2.664534091949462891e+00,-4.299525260925292969e+00,5.730341672897338867e-01,-9.949340224266052246e-01,-2.662765383720397949e-01,-1.110027790069580078e+00,2.667374849319458008e+00,1.647608399391174316e+00,6.510627269744873047e-01,2.813591957092285156e+00,2.574663639068603516e+00
3.414556264877319336e+00,4.424775242805480957e-01,4.836841821670532227e-01,3.728820562362670898e+00,3.854037761688232422e+00,4.108830928802490234e+00,1.123132348060607910e+00,6.807709336280822754e-01,-1.227443456649780273e+00,1.225750207901000977e+00,-3.418397426605224609e+00,-1.182801961898803711e+00,-6.981732249259948730e-01,-5.154654979705810547e+00,-2.659905672073364258e+00,-4.289819717407226562e+00,5.707818865776062012e-01,-9.943212866783142090e-01,-2.648084163665771484e-01,-1.107805490493774414e+00,2.663893461227416992e+00,1.645680665969848633e+00,6.495848894119262695e-01,2.808447360992431641e+00,2.570701122283935547e+00
3.408592700958251953e+00,4.422272741794586182e-01,4.814114570617675781e-01,3.723800659179687500e+00,3.848330020904541016e+00,4.102606296539306641e+00,1.121245503425598145e+00,6.793721914291381836e-01,-1.225355625152587891e+00,1.221940517425537109e+00,-3.412104368209838867e+00,-1.180962562561035156e+00,-6.972126364707946777e-01,-5.145808696746826172e+00,-2.655276298522949219e+00,-4.280113220214843750e+00,5.685295462608337402e-01,-9.937084317207336426e-01,-2.633405923843383789e-01,-1.105582833290100098e+00,2.660410881042480469e+00,1.643752217292785645e+00,6.481068134307861328e-01,2.803302526473999023e+00,2.566738367080688477e+00
3.402627468109130859e+00,4.419779181480407715e-01,4.791375398635864258e-01,3.718780517578125000e+00,3.842620372772216797e+00,4.096379756927490234e+00,1.119354844093322754e+00,6.779715418815612793e-01,-1.223266959190368652e+00,1.218128085136413574e+00,-3.405808925628662109e+00,-1.179125189781188965e+00,-6.962537169456481934e-01,-5.136958599090576172e+00,-2.650647163391113281e+00,-4.270400047302246094e+00,5.662750005722045898e-01,-9.930960536003112793e-01,-2.618705630302429199e-01,-1.103360652923583984e+00,2.656929731369018555e+00,1.641824483871459961e+00,6.466299295425415039e-01,2.798156499862670898e+00,2.562775135040283203e+00
3.396649837493896484e+00,4.417313933372497559e-01,4.768524765968322754e-01,3.713753938674926758e+00,3.836897611618041992e+00,4.090134143829345703e+00,1.117444872856140137e+00,6.765643358230590820e-01,-1.221172690391540527e+00,1.214294195175170898e+00,-3.399497509002685547e+00,-1.177293539047241211e+00,-6.953045129776000977e-01,-5.128078460693359375e+00,-2.646014451980590820e+00,-4.260650634765625000e+00,5.640082359313964844e-01,-9.924877285957336426e-01,-2.603905797004699707e-01,-1.101137638092041016e+00,2.653446197509765625e+00,1.639899253845214844e+00,6.451579332351684570e-01,2.792999744415283203e+00,2.558807373046875000e+00
3.390671253204345703e+00,4.414848983287811279e-01,4.745651483535766602e-01,3.708726406097412109e+00,3.831173181533813477e+00,4.083885669708251953e+00,1.115531921386718750e+00,6.751556992530822754e-01,-1.219078063964843750e+00,1.210456609725952148e+00,-3.393183946609497070e+00,-1.175462841987609863e+00,-6.943570971488952637e-01,-5.119194984436035156e+00,-2.641381740570068359e+00,-4.250895023345947266e+00,5.617394447326660156e-01,-9.918802976608276367e-01,-2.589084506034851074e-01,-1.098914623260498047e+00,2.649962425231933594e+00,1.637974500656127930e+00,6.436867713928222656e-01,2.787842273712158203e+00,2.554839611053466797e+00
3.384692430496215820e+00,4.412385821342468262e-01,4.722778797149658203e-01,3.703699588775634766e+00,3.825448989868164062e+00,4.077637195587158203e+00,1.113618969917297363e+00,6.737471818923950195e-01,-1.216983437538146973e+00,1.206618785858154297e+00,-3.386869907379150391e+00,-1.173632502555847168e+00,-6.934097409248352051e-01,-5.110311031341552734e+00,-2.636749505996704102e+00,-4.241139411926269531e+00,5.594707131385803223e-01,-9.912728071212768555e-01,-2.574265599250793457e-01,-1.096691727638244629e+00,2.646479368209838867e+00,1.636050105094909668e+00,6.422157287597656250e-01,2.782684803009033203e+00,2.550871849060058594e+00
3.378713607788085938e+00,4.409922659397125244e-01,4.699904918670654297e-01,3.698672056198120117e+00,3.819724559783935547e+00,4.071388721466064453e+00,1.111705899238586426e+00,6.723387837409973145e-01,-1.214888572692871094e+00,1.202780842781066895e+00,-3.380556106567382812e+00,-1.171802043914794922e+00,-6.924623847007751465e-01,-5.101426601409912109e+00,-2.632116794586181641e+00,-4.231384754180908203e+00,5.572018027305603027e-01,-9.906656146049499512e-01,-2.559446096420288086e-01,-1.094468593597412109e+00,2.642995834350585938e+00,1.634125232696533203e+00,6.407446861267089844e-01,2.777527332305908203e+00,2.546904087066650391e+00
3.372735023498535156e+00,4.407459199428558350e-01,4.677033424377441406e-01,3.693645238876342773e+00,3.813999891281127930e+00,4.065139770507812500e+00,1.109792947769165039e+00,6.709299683570861816e-01,-1.212793827056884766e+00,1.198943376541137695e+00,-3.374242305755615234e+00,-1.169971704483032227e+00,-6.915149688720703125e-01,-5.092541694641113281e+00,-2.627484321594238281e+00,-4.221629142761230469e+00,5.549330711364746094e-01,-9.900580048561096191e-01,-2.544625997543334961e-01,-1.092245697975158691e+00,2.639512538909912109e+00,1.632200598716735840e+00,6.392737627029418945e-01,2.772369623184204102e+00,2.542935848236083984e+00
3.366755247116088867e+00,4.404993355274200439e-01,4.654143452644348145e-01,3.688618659973144531e+00,3.808275222778320312e+00,4.058891296386718750e+00,1.107878923416137695e+00,6.695212125778198242e-01,-1.210699081420898438e+00,1.195102930068969727e+00,-3.367926836013793945e+00,-1.168141007423400879e+00,-6.905680894851684570e-01,-5.083655834197998047e+00,-2.622851133346557617e+00,-4.211869716644287109e+00,5.526627898216247559e-01,-9.894513487815856934e-01,-2.529789209365844727e-01,-1.090022325515747070e+00,2.636029720306396484e+00,1.630276441574096680e+00,6.378022432327270508e-01,2.767210960388183594e+00,2.538968086242675781e+00
3.360760450363159180e+00,4.402501881122589111e-01,4.630921483039855957e-01,3.683609008789062500e+00,3.802550315856933594e+00,4.052640438079833984e+00,1.105947375297546387e+00,6.681066751480102539e-01,-1.208606362342834473e+00,1.191212296485900879e+00,-3.361589431762695312e+00,-1.166314363479614258e+00,-6.896339058876037598e-01,-5.074735641479492188e+00,-2.618220329284667969e+00,-4.202046394348144531e+00,5.503637194633483887e-01,-9.888605475425720215e-01,-2.514637708663940430e-01,-1.087797403335571289e+00,2.632560014724731445e+00,1.628362774848937988e+00,6.363277435302734375e-01,2.762035369873046875e+00,2.534998655319213867e+00
3.354764938354492188e+00,4.400006234645843506e-01,4.607689380645751953e-01,3.678599119186401367e+00,3.796824932098388672e+00,4.046389579772949219e+00,1.104015469551086426e+00,6.666912436485290527e-01,-1.206513285636901855e+00,1.187320590019226074e+00,-3.355250597000122070e+00,-1.164487481117248535e+00,-6.886996626853942871e-01,-5.065814018249511719e+00,-2.613589048385620117e+00,-4.192220687866210938e+00,5.480639934539794922e-01,-9.882697463035583496e-01,-2.499474734067916870e-01,-1.085572242736816406e+00,2.629091024398803711e+00,1.626449227333068848e+00,6.348527669906616211e-01,2.756859302520751953e+00,2.531028747558593750e+00
3.348763942718505859e+00,4.397502541542053223e-01,4.584444761276245117e-01,3.673586368560791016e+00,3.791095495223999023e+00,4.040135860443115234e+00,1.102084636688232422e+00,6.652723550796508789e-01,-1.204418063163757324e+00,1.183428168296813965e+00,-3.348907709121704102e+00,-1.162658810615539551e+00,-6.877629756927490234e-01,-5.056887149810791016e+00,-2.608953714370727539e+00,-4.182387828826904297e+00,5.457630157470703125e-01,-9.876772165298461914e-01,-2.484291344881057739e-01,-1.083345651626586914e+00,2.625621795654296875e+00,1.624533772468566895e+00,6.333752870559692383e-01,2.751677989959716797e+00,2.527053833007812500e+00
3.342757463455200195e+00,4.394975602626800537e-01,4.561105966567993164e-01,3.668573141098022461e+00,3.785361289978027344e+00,4.033874988555908203e+00,1.100149035453796387e+00,6.638456583023071289e-01,-1.202319860458374023e+00,1.179524660110473633e+00,-3.342554807662963867e+00,-1.160830497741699219e+00,-6.868285536766052246e-01,-5.047948360443115234e+00,-2.604316234588623047e+00,-4.172534942626953125e+00,5.434554219245910645e-01,-9.870859384536743164e-01,-2.469017654657363892e-01,-1.081118106842041016e+00,2.622156620025634766e+00,1.622620224952697754e+00,6.318972110748291016e-01,2.746489763259887695e+00,2.523075103759765625e+00
3.336745738983154297e+00,4.392413198947906494e-01,4.537634253501892090e-01,3.663559913635253906e+00,3.779622077941894531e+00,4.027605056762695312e+00,1.098208785057067871e+00,6.624099612236022949e-01,-1.200218439102172852e+00,1.175606012344360352e+00,-3.336190700531005859e+00,-1.159002184867858887e+00,-6.858971714973449707e-01,-5.038995265960693359e+00,-2.599676847457885742e+00,-4.162658691406250000e+00,5.411398410797119141e-01,-9.864975810050964355e-01,-2.453630715608596802e-01,-1.078889489173889160e+00,2.618695020675659180e+00,1.620709419250488281e+00,6.304180622100830078e-01,2.741292953491210938e+00,2.519091367721557617e+00
3.330733299255371094e+00,4.389838576316833496e-01,4.514143466949462891e-01,3.658547639846801758e+00,3.773883342742919922e+00,4.021335601806640625e+00,1.096269965171813965e+00,6.609732508659362793e-01,-1.198117017745971680e+00,1.171685814857482910e+00,-3.329824447631835938e+00,-1.157172679901123047e+00,-6.849653720855712891e-01,-5.030042171478271484e+00,-2.595037460327148438e+00,-4.152780532836914062e+00,5.388235449790954590e-01,-9.859092831611633301e-01,-2.438227385282516479e-01,-1.076660394668579102e+00,2.615235090255737305e+00,1.618798971176147461e+00,6.289378404617309570e-01,2.736095428466796875e+00,2.515107154846191406e+00
3.324720144271850586e+00,4.387265443801879883e-01,4.490653574466705322e-01,3.653534173965454102e+00,3.768143653869628906e+00,4.015066146850585938e+00,1.094331145286560059e+00,6.595366597175598145e-01,-1.196015357971191406e+00,1.167765974998474121e+00,-3.323458194732666016e+00,-1.155343174934387207e+00,-6.840330958366394043e-01,-5.021087646484375000e+00,-2.590397357940673828e+00,-4.142901897430419922e+00,5.365072488784790039e-01,-9.853208661079406738e-01,-2.422824949026107788e-01,-1.074431300163269043e+00,2.611774444580078125e+00,1.616888165473937988e+00,6.274574995040893555e-01,2.730896949768066406e+00,2.511122226715087891e+00
3.318707704544067383e+00,4.384688735008239746e-01,4.467159509658813477e-01,3.648521661758422852e+00,3.762404441833496094e+00,4.008796215057373047e+00,1.092392444610595703e+00,6.580999493598937988e-01,-1.193913936614990234e+00,1.163845658302307129e+00,-3.317091703414916992e+00,-1.153513669967651367e+00,-6.831013560295104980e-01,-5.012134075164794922e+00,-2.585757493972778320e+00,-4.133023262023925781e+00,5.341910719871520996e-01,-9.847326278686523438e-01,-2.407422214746475220e-01,-1.072202205657958984e+00,2.608314037322998047e+00,1.614977717399597168e+00,6.259773969650268555e-01,2.725699424743652344e+00,2.507137775421142578e+00
3.312694549560546875e+00,4.382114112377166748e-01,4.443668127059936523e-01,3.643508434295654297e+00,3.756664991378784180e+00,4.002526760101318359e+00,1.090453505516052246e+00,6.566634774208068848e-01,-1.191812396049499512e+00,1.159925460815429688e+00,-3.310725688934326172e+00,-1.151683926582336426e+00,-6.821692585945129395e-01,-5.003180503845214844e+00,-2.581117153167724609e+00,-4.123144149780273438e+00,5.318747758865356445e-01,-9.841442704200744629e-01,-2.392021566629409790e-01,-1.069972753524780273e+00,2.604852914810180664e+00,1.613066792488098145e+00,6.244970560073852539e-01,2.720501184463500977e+00,2.503153324127197266e+00
3.306681871414184570e+00,4.379540383815765381e-01,4.420177638530731201e-01,3.638495683670043945e+00,3.750925302505493164e+00,3.996256589889526367e+00,1.088514685630798340e+00,6.552267670631408691e-01,-1.189710855484008789e+00,1.156005263328552246e+00,-3.304359436035156250e+00,-1.149854183197021484e+00,-6.812371015548706055e-01,-4.994225978851318359e+00,-2.576477289199829102e+00,-4.113265991210937500e+00,5.295585393905639648e-01,-9.835559725761413574e-01,-2.376619428396224976e-01,-1.067743539810180664e+00,2.601392269134521484e+00,1.611155986785888672e+00,6.230165958404541016e-01,2.715302944183349609e+00,2.499168395996093750e+00
3.300660848617553711e+00,4.376827478408813477e-01,4.396247863769531250e-01,3.633504390716552734e+00,3.745192527770996094e+00,3.989993810653686523e+00,1.086577296257019043e+00,6.537846922874450684e-01,-1.187614202499389648e+00,1.152033567428588867e+00,-3.297968387603759766e+00,-1.148015975952148438e+00,-6.803104281425476074e-01,-4.985251426696777344e+00,-2.571838617324829102e+00,-4.103331565856933594e+00,5.272166132926940918e-01,-9.829850196838378906e-01,-2.360871285200119019e-01,-1.065508604049682617e+00,2.597947120666503906e+00,1.609256148338317871e+00,6.215244531631469727e-01,2.710087060928344727e+00,2.495181560516357422e+00
3.294638633728027344e+00,4.374108612537384033e-01,4.372270405292510986e-01,3.628515481948852539e+00,3.739460468292236328e+00,3.983731031417846680e+00,1.084638237953186035e+00,6.523415446281433105e-01,-1.185518026351928711e+00,1.148055195808410645e+00,-3.291574239730834961e+00,-1.146178007125854492e+00,-6.793851852416992188e-01,-4.976272106170654297e+00,-2.567200660705566406e+00,-4.093389034271240234e+00,5.248710513114929199e-01,-9.824164509773254395e-01,-2.345080524682998657e-01,-1.063273429870605469e+00,2.594503879547119141e+00,1.607357978820800781e+00,6.200317144393920898e-01,2.704869270324707031e+00,2.491194963455200195e+00
3.288616657257080078e+00,4.371417164802551270e-01,4.348259866237640381e-01,3.623533010482788086e+00,3.733729839324951172e+00,3.977468252182006836e+00,1.082689523696899414e+00,6.508955359458923340e-01,-1.183421969413757324e+00,1.144068479537963867e+00,-3.285180807113647461e+00,-1.144347548484802246e+00,-6.784672141075134277e-01,-4.967288017272949219e+00,-2.562567472457885742e+00,-4.083435535430908203e+00,5.225198268890380859e-01,-9.818509817123413086e-01,-2.329227775335311890e-01,-1.061041712760925293e+00,2.591067552566528320e+00,1.605464458465576172e+00,6.185435056686401367e-01,2.699651956558227539e+00,2.487210750579833984e+00
3.282577991485595703e+00,4.368702769279479980e-01,4.324021637439727783e-01,3.618547916412353516e+00,3.727985858917236328e+00,3.971187353134155273e+00,1.080724000930786133e+00,6.494379639625549316e-01,-1.181320428848266602e+00,1.140048503875732422e+00,-3.278762340545654297e+00,-1.142518997192382812e+00,-6.775575280189514160e-01,-4.958267211914062500e+00,-2.557929039001464844e+00,-4.073429107666015625e+00,5.201497673988342285e-01,-9.812924265861511230e-01,-2.313172966241836548e-01,-1.058806896209716797e+00,2.587634325027465820e+00,1.603574872016906738e+00,6.170548200607299805e-01,2.694417476654052734e+00,2.483218908309936523e+00
3.276518106460571289e+00,4.365969896316528320e-01,4.299493134021759033e-01,3.613567590713500977e+00,3.722230911254882812e+00,3.964891672134399414e+00,1.078738331794738770e+00,6.479666829109191895e-01,-1.179214358329772949e+00,1.135985136032104492e+00,-3.272316455841064453e+00,-1.140694618225097656e+00,-6.766584515571594238e-01,-4.949204921722412109e+00,-2.553286314010620117e+00,-4.063354015350341797e+00,5.177537202835083008e-01,-9.807434678077697754e-01,-2.296827286481857300e-01,-1.056569576263427734e+00,2.584210157394409180e+00,1.601691961288452148e+00,6.155642271041870117e-01,2.689161539077758789e+00,2.479218482971191406e+00
3.270457983016967773e+00,4.363231956958770752e-01,4.274946749210357666e-01,3.608590126037597656e+00,3.716478109359741211e+00,3.958598375320434570e+00,1.076753139495849609e+00,6.464962363243103027e-01,-1.177109122276306152e+00,1.131919264793395996e+00,-3.265870332717895508e+00,-1.138869524002075195e+00,-6.757591366767883301e-01,-4.940141677856445312e+00,-2.548643589019775391e+00,-4.053277015686035156e+00,5.153560042381286621e-01,-9.801955819129943848e-01,-2.280461937189102173e-01,-1.054331779479980469e+00,2.580787897109985352e+00,1.599809527397155762e+00,6.140720844268798828e-01,2.683905124664306641e+00,2.475218296051025391e+00
3.264396190643310547e+00,4.360495209693908691e-01,4.250398576259613037e-01,3.603610515594482422e+00,3.710722923278808594e+00,3.952302694320678711e+00,1.074767708778381348e+00,6.450254321098327637e-01,-1.175003409385681152e+00,1.127852916717529297e+00,-3.259422540664672852e+00,-1.137044072151184082e+00,-6.748594045639038086e-01,-4.931077003479003906e+00,-2.543999433517456055e+00,-4.043198108673095703e+00,5.129581093788146973e-01,-9.796472787857055664e-01,-2.264098078012466431e-01,-1.052093744277954102e+00,2.577363967895507812e+00,1.597926497459411621e+00,6.125798225402832031e-01,2.678647041320800781e+00,2.471216678619384766e+00
3.258333444595336914e+00,4.357769191265106201e-01,4.225853383541107178e-01,3.598631620407104492e+00,3.704967737197875977e+00,3.946007490158081055e+00,1.072779893875122070e+00,6.435546278953552246e-01,-1.172897815704345703e+00,1.123785376548767090e+00,-3.252975225448608398e+00,-1.135219931602478027e+00,-6.739607453346252441e-01,-4.922010898590087891e+00,-2.539355993270874023e+00,-4.033116340637207031e+00,5.105590224266052246e-01,-9.790992736816406250e-01,-2.247727960348129272e-01,-1.049855947494506836e+00,2.573940515518188477e+00,1.596043705940246582e+00,6.110882759094238281e-01,2.673389434814453125e+00,2.467216014862060547e+00
3.252263069152832031e+00,4.355080723762512207e-01,4.201318621635437012e-01,3.593649625778198242e+00,3.699207305908203125e+00,3.939707040786743164e+00,1.070783853530883789e+00,6.420832276344299316e-01,-1.170790076255798340e+00,1.119713664054870605e+00,-3.246523857116699219e+00,-1.133398890495300293e+00,-6.730641126632690430e-01,-4.912933826446533203e+00,-2.534708976745605469e+00,-4.023022174835205078e+00,5.081558227539062500e-01,-9.785512089729309082e-01,-2.231341749429702759e-01,-1.047617912292480469e+00,2.570515632629394531e+00,1.594160079956054688e+00,6.095979213714599609e-01,2.668127536773681641e+00,2.463212490081787109e+00
3.246192932128906250e+00,4.352395236492156982e-01,4.176789224147796631e-01,3.588667392730712891e+00,3.693446636199951172e+00,3.933406591415405273e+00,1.068787574768066406e+00,6.406118273735046387e-01,-1.168682456016540527e+00,1.115642428398132324e+00,-3.240072965621948242e+00,-1.131578207015991211e+00,-6.721674203872680664e-01,-4.903856277465820312e+00,-2.530062675476074219e+00,-4.012928962707519531e+00,5.057526230812072754e-01,-9.780030250549316406e-01,-2.214957028627395630e-01,-1.045379877090454102e+00,2.567090034484863281e+00,1.592276096343994141e+00,6.081075668334960938e-01,2.662866115570068359e+00,2.459208965301513672e+00
3.240122318267822266e+00,4.349707365036010742e-01,4.152255654335021973e-01,3.583684921264648438e+00,3.687685728073120117e+00,3.927104949951171875e+00,1.066791653633117676e+00,6.391403675079345703e-01,-1.166574597358703613e+00,1.111570954322814941e+00,-3.233621358871459961e+00,-1.129757046699523926e+00,-6.712705492973327637e-01,-4.894777774810791016e+00,-2.525415420532226562e+00,-4.002834320068359375e+00,5.033495426177978516e-01,-9.774546027183532715e-01,-2.198571413755416870e-01,-1.043141841888427734e+00,2.563664674758911133e+00,1.590392112731933594e+00,6.066169738769531250e-01,2.657604217529296875e+00,2.455205440521240234e+00
