2.406250953674316406e+00,-3.883900880813598633e+00,5.404250144958496094e+00,-2.578297615051269531e+00,3.430296897888183594e+00,8.459430932998657227e-01,2.021435022354125977e+00,-5.244666576385498047e+00,-2.203543663024902344e+00,-4.846443653106689453e+00,1.385809421539306641e+00,-5.403182983398437500e+00,4.544320106506347656e+00,-3.722696542739868164e+00,7.455765247344970703e+00,-4.895966529846191406e+00,4.168694972991943359e+00,-4.134330749511718750e+00,6.698071479797363281e+00,-3.527384996414184570e+00,3.377547740936279297e+00,-4.018634796142578125e+00,6.337386131286621094e+00,-2.425791025161743164e+00,5.669620037078857422e+00
2.404267072677612305e+00,-3.876769065856933594e+00,5.394108772277832031e+00,-2.574147224426269531e+00,3.424097776412963867e+00,8.451836109161376953e-01,2.016851186752319336e+00,-5.234365463256835938e+00,-2.198014736175537109e+00,-4.836847305297851562e+00,1.382785916328430176e+00,-5.390460014343261719e+00,4.532081127166748047e+00,-3.716324567794799805e+00,7.438447475433349609e+00,-4.886331081390380859e+00,4.162574768066406250e+00,-4.124690055847167969e+00,6.686431884765625000e+00,-3.519304275512695312e+00,3.369835138320922852e+00,-4.009814262390136719e+00,6.322364807128906250e+00,-2.420749902725219727e+00,5.657324790954589844e+00
2.402291297912597656e+00,-3.869632244110107422e+00,5.383959293365478516e+00,-2.569993019104003906e+00,3.417892932891845703e+00,8.444254398345947266e-01,2.012262105941772461e+00,-5.224053859710693359e+00,-2.192476749420166016e+00,-4.827241420745849609e+00,1.379757761955261230e+00,-5.377716541290283203e+00,4.519817352294921875e+00,-3.709947586059570312e+00,7.421103000640869141e+00,-4.876684665679931641e+00,4.156455039978027344e+00,-4.115032196044921875e+00,6.674783229827880859e+00,-3.511210441589355469e+00,3.362112045288085938e+00,-4.000980854034423828e+00,6.307320594787597656e+00,-2.415700197219848633e+00,5.645015239715576172e+00
2.400367498397827148e+00,-3.862465858459472656e+00,5.373760700225830078e+00,-2.565815925598144531e+00,3.411656618118286133e+00,8.436759710311889648e-01,2.007646560668945312e+00,-5.213678836822509766e+00,-2.186884164810180664e+00,-4.817575931549072266e+00,1.376703023910522461e+00,-5.364847660064697266e+00,4.507404804229736328e+00,-3.703532457351684570e+00,7.403598308563232422e+00,-4.866979598999023438e+00,4.150338172912597656e+00,-4.105275154113769531e+00,6.663082122802734375e+00,-3.503039360046386719e+00,3.354327917098999023e+00,-3.992069482803344727e+00,6.292140483856201172e+00,-2.410600185394287109e+00,5.632616043090820312e+00
2.398457527160644531e+00,-3.855288982391357422e+00,5.363543987274169922e+00,-2.561625242233276367e+00,3.405401468276977539e+00,8.429257869720458984e-01,2.003024578094482422e+00,-5.203276157379150391e+00,-2.181274175643920898e+00,-4.807884216308593750e+00,1.373634934425354004e+00,-5.351928710937500000e+00,4.494939327239990234e+00,-3.697094917297363281e+00,7.386036396026611328e+00,-4.857244014739990234e+00,4.144216537475585938e+00,-4.095481395721435547e+00,6.651358127593994141e+00,-3.494836330413818359e+00,3.346519708633422852e+00,-3.983123302459716797e+00,6.276912212371826172e+00,-2.405481338500976562e+00,5.620184421539306641e+00
2.396572828292846680e+00,-3.848095417022705078e+00,5.353300094604492188e+00,-2.557409048080444336e+00,3.399114847183227539e+00,8.421728014945983887e-01,1.998394250869750977e+00,-5.192824363708496094e+00,-2.175635814666748047e+00,-4.798150062561035156e+00,1.370542287826538086e+00,-5.338926315307617188e+00,4.482387065887451172e+00,-3.690619230270385742e+00,7.368378639221191406e+00,-4.847457885742187500e+00,4.138086795806884766e+00,-4.085627079010009766e+00,6.639596462249755859e+00,-3.486579895019531250e+00,3.338670253753662109e+00,-3.974114894866943359e+00,6.261605262756347656e+00,-2.400330543518066406e+00,5.607694625854492188e+00
2.394699335098266602e+00,-3.840898513793945312e+00,5.343045234680175781e+00,-2.553181409835815430e+00,3.392819166183471680e+00,8.414173126220703125e-01,1.993763685226440430e+00,-5.182353973388671875e+00,-2.169987678527832031e+00,-4.788404464721679688e+00,1.367439150810241699e+00,-5.325897693634033203e+00,4.469808101654052734e+00,-3.684128761291503906e+00,7.350687503814697266e+00,-4.837655544281005859e+00,4.131952285766601562e+00,-4.075751781463623047e+00,6.627819538116455078e+00,-3.478306531906127930e+00,3.330805540084838867e+00,-3.965086936950683594e+00,6.246273040771484375e+00,-2.395172834396362305e+00,5.595181465148925781e+00
2.392830610275268555e+00,-3.833699464797973633e+00,5.332782745361328125e+00,-2.548949003219604492e+00,3.386521100997924805e+00,8.406611680984497070e-01,1.989131689071655273e+00,-5.171876907348632812e+00,-2.164334058761596680e+00,-4.778655052185058594e+00,1.364331960678100586e+00,-5.312859058380126953e+00,4.457218647003173828e+00,-3.677633285522460938e+00,7.332980155944824219e+00,-4.827846527099609375e+00,4.125814437866210938e+00,-4.065865993499755859e+00,6.616034030914306641e+00,-3.470026731491088867e+00,3.322934389114379883e+00,-3.956053018569946289e+00,6.230928897857666016e+00,-2.390012502670288086e+00,5.582658290863037109e+00
2.390962123870849609e+00,-3.826500177383422852e+00,5.322519779205322266e+00,-2.544716119766235352e+00,3.380222082138061523e+00,8.399049043655395508e-01,1.984499692916870117e+00,-5.161398887634277344e+00,-2.158679962158203125e+00,-4.768904685974121094e+00,1.361224770545959473e+00,-5.299818992614746094e+00,4.444629192352294922e+00,-3.671137094497680664e+00,7.315272808074951172e+00,-4.818037033081054688e+00,4.119677066802978516e+00,-4.055980205535888672e+00,6.604248046875000000e+00,-3.461746454238891602e+00,3.315062522888183594e+00,-3.947019100189208984e+00,6.215585708618164062e+00,-2.384852170944213867e+00,5.570134162902832031e+00
2.389093875885009766e+00,-3.819301366806030273e+00,5.312257766723632812e+00,-2.540483474731445312e+00,3.373923778533935547e+00,8.391489982604980469e-01,1.979868173599243164e+00,-5.150920867919921875e+00,-2.153026342391967773e+00,-4.759154796600341797e+00,1.358117580413818359e+00,-5.286778926849365234e+00,4.432039260864257812e+00,-3.664641618728637695e+00,7.297564983367919922e+00,-4.808228015899658203e+00,4.113540172576904297e+00,-4.046094894409179688e+00,6.592463016510009766e+00,-3.453466415405273438e+00,3.307191133499145508e+00,-3.937984943389892578e+00,6.200242042541503906e+00,-2.379692077636718750e+00,5.557610034942626953e+00
