1,0.225,0.05
1,0.225,0.0625
1,0.225,0.075
1,0.225,0.0875
1,0.225,0.1
1,0.225,0.1125
1,0.225,0.125
1,0.225,0.1375
1,0.225,0.15
1,0.225,0.1625
1,0.225,0.175
1,0.225,0.1875
1,0.225,0.2
1,0.225,0.2125
1,0.225,0.225
1,0.225,0.2375
1,0.225,0.25
1,0.225,0.2625
1,0.225,0.275
1,0.225,0.2875
1,0.225,0.3
1,0.225,0.3125
1,0.225,0.325
1,0.225,0.3375
1,0.225,0.35
1,0.225,0.3625
1,0.225,0.375
1,0.225,0.3875
1,0.225,0.4
1,0.225,0.4125
1,0.225,0.425
1,0.225,0.4375
1,0.225,0.45
1,0.225,0.4625
1,0.225,0.475
1,0.225,0.4875
1,0.3,0
1,0.3,0.0125
1,0.3,0.025
1,0.3,0.0375
1,0.3,0.05
1,0.3,0.0625
1,0.3,0.075
1,0.3,0.0875
1,0.3,0.1
1,0.3,0.1125
1,0.3,0.125
1,0.3,0.1375
1,0.3,0.15
1,0.3,0.1625
1,0.3,0.175
1,0.3,0.1875
1,0.3,0.2
1,0.3,0.2125
1,0.3,0.225
1,0.3,0.2375
1,0.3,0.25
1,0.3,0.2625
1,0.3,0.275
1,0.3,0.2875
1,0.3,0.3
1,0.3,0.3125
1,0.3,0.325
1,0.3,0.3375
1,0.3,0.35
1,0.3,0.3625
1,0.3,0.375
1,0.3,0.3875
1,0.3,0.4
1,0.3,0.4125
1,0.3,0.425
1,0.3,0.4375
1,0.3,0.45
1,0.3,0.4625
1,0.3,0.475
1,0.3,0.4875
1,0.375,0
1,0.375,0.0125
1,0.375,0.025
1,0.375,0.0375
1,0.375,0.05
1,0.375,0.0625
1,0.375,0.075
1,0.375,0.0875
1,0.375,0.1
1,0.375,0.1125
1,0.375,0.125
1,0.375,0.1375
1,0.375,0.15
1,0.375,0.1625
1,0.375,0.175
1,0.375,0.1875
1,0.375,0.2
1,0.375,0.2125
1,0.375,0.225
1,0.375,0.2375
1,0.375,0.25
1,0.375,0.2625
1,0.375,0.275
1,0.375,0.2875
1,0.375,0.3
1,0.375,0.3125
1,0.375,0.325
1,0.375,0.3375
1,0.375,0.35
1,0.375,0.3625
1,0.375,0.375
1,0.375,0.3875
1,0.375,0.4
1,0.375,0.4125
1,0.375,0.425
1,0.375,0.4375
1,0.375,0.45
1,0.375,0.4625
1,0.375,0.475
1,0.375,0.4875
1,0.45,0
1,0.45,0.0125
1,0.45,0.025
1,0.45,0.0375
1,0.45,0.05
1,0.45,0.0625
1,0.45,0.075
1,0.45,0.0875
1,0.45,0.1
1,0.45,0.1125
1,0.45,0.125
1,0.45,0.1375
1,0.45,0.15
1,0.45,0.1625
1,0.45,0.175
1,0.45,0.1875
1,0.45,0.2
1,0.45,0.2125
1,0.45,0.225
1,0.45,0.2375
1,0.45,0.25
1,0.45,0.2625
1,0.45,0.275
1,0.45,0.2875
1,0.45,0.3
1,0.45,0.3125
1,0.45,0.325
1,0.45,0.3375
1,0.45,0.35
1,0.45,0.3625
1,0.45,0.375
1,0.45,0.3875
1,0.45,0.4
1,0.45,0.4125
1,0.45,0.425
1,0.45,0.4375
1,0.45,0.45
1,0.45,0.4625
1,0.45,0.475
1,0.45,0.4875
1,0.525,0
1,0.525,0.0125
1,0.525,0.025
1,0.525,0.0375
1,0.525,0.05
1,0.525,0.0625
1,0.525,0.075
1,0.525,0.0875
1,0.525,0.1
1,0.525,0.1125
1,0.525,0.125
1,0.525,0.1375
1,0.525,0.15
1,0.525,0.1625
1,0.525,0.175
1,0.525,0.1875
1,0.525,0.2
1,0.525,0.2125
1,0.525,0.225
1,0.525,0.2375
1,0.525,0.25
1,0.525,0.2625
1,0.525,0.275
1,0.525,0.2875
1,0.525,0.3
1,0.525,0.3125
1,0.525,0.325
1,0.525,0.3375
1,0.525,0.35
1,0.525,0.3625
1,0.525,0.375
1,0.525,0.3875
1,0.525,0.4
1,0.525,0.4125
1,0.525,0.425
1,0.525,0.4375
1,0.525,0.45
1,0.525,0.4625
1,0.525,0.475
1,0.525,0.4875
1,0.6,0
1,0.6,0.0125
1,0.6,0.025
1,0.6,0.0375
1,0.6,0.05
1,0.6,0.0625
1,0.6,0.075
1,0.6,0.0875
1,0.6,0.1
1,0.6,0.1125
1,0.6,0.125
1,0.6,0.1375
1,0.6,0.15
1,0.6,0.1625
1,0.6,0.175
1,0.6,0.1875
1,0.6,0.2
1,0.6,0.2125
1,0.6,0.225
1,0.6,0.2375
1,0.6,0.25
1,0.6,0.2625
1,0.6,0.275
1,0.6,0.2875
1,0.6,0.3
1,0.6,0.3125
1,0.6,0.325
1,0.6,0.3375
1,0.6,0.35
1,0.6,0.3625
1,0.6,0.375
1,0.6,0.3875
1,0.6,0.4
1,0.6,0.4125
1,0.6,0.425
1,0.6,0.4375
1,0.6,0.45
1,0.6,0.4625
1,0.6,0.475
1,0.6,0.4875
1,0.675,0
1,0.675,0.0125
1,0.675,0.025
1,0.675,0.0375
1,0.675,0.05
1,0.675,0.0625
1,0.675,0.075
1,0.675,0.0875
1,0.675,0.1
1,0.675,0.1125
1,0.675,0.125
1,0.675,0.1375
1,0.675,0.15
1,0.675,0.1625
1,0.675,0.175
1,0.675,0.1875
1,0.675,0.2
1,0.675,0.2125
1,0.675,0.225
1,0.675,0.2375
1,0.675,0.25
1,0.675,0.2625
1,0.675,0.275
1,0.675,0.2875
1,0.675,0.3
1,0.675,0.3125
1,0.675,0.325
1,0.675,0.3375
1,0.675,0.35
1,0.675,0.3625
1,0.675,0.375
1,0.675,0.3875
1,0.675,0.4
1,0.675,0.4125
1,0.675,0.425
1,0.675,0.4375
1,0.675,0.45
1,0.675,0.4625
1,0.675,0.475
1,0.675,0.4875
1,0.75,0
1,0.75,0.0125
1,0.75,0.025
1,0.75,0.0375
1,0.75,0.05
1,0.75,0.0625
1,0.75,0.075
1,0.75,0.0875
1,0.75,0.1
1,0.75,0.1125
1,0.75,0.125
1,0.75,0.1375
1,0.75,0.15
1,0.75,0.1625
1,0.75,0.175
1,0.75,0.1875
1,0.75,0.2
1,0.75,0.2125
1,0.75,0.225
1,0.75,0.2375
1,0.75,0.25
1,0.75,0.2625
1,0.75,0.275
1,0.75,0.2875
1,0.75,0.3
1,0.75,0.3125
1,0.75,0.325
1,0.75,0.3375
1,0.75,0.35
1,0.75,0.3625
1,0.75,0.375
1,0.75,0.3875
1,0.75,0.4
1,0.75,0.4125
1,0.75,0.425
1,0.75,0.4375
1,0.75,0.45
1,0.75,0.4625
1,0.75,0.475
1,0.75,0.4875
1,0.825,0
1,0.825,0.0125
1,0.825,0.025
1,0.825,0.0375
1,0.825,0.05
1,0.825,0.0625
1,0.825,0.075
1,0.825,0.0875
1,0.825,0.1
1,0.825,0.1125
1,0.825,0.125
1,0.825,0.1375
1,0.825,0.15
1,0.825,0.1625
1,0.825,0.175
1,0.825,0.1875
1,0.825,0.2
1,0.825,0.2125
1,0.825,0.225
1,0.825,0.2375
1,0.825,0.25
1,0.825,0.2625
1,0.825,0.275
1,0.825,0.2875
1,0.825,0.3
1,0.825,0.3125
1,0.825,0.325
1,0.825,0.3375
1,0.825,0.35
1,0.825,0.3625
1,0.825,0.375
1,0.825,0.3875
1,0.825,0.4
1,0.825,0.4125
1,0.825,0.425
1,0.825,0.4375
1,0.825,0.45
1,0.825,0.4625
1,0.825,0.475
1,0.825,0.4875
1,0.9,0
1,0.9,0.0125
1,0.9,0.025
1,0.9,0.0375
1,0.9,0.05
1,0.9,0.0625
1,0.9,0.075
1,0.9,0.0875
1,0.9,0.1
1,0.9,0.1125
1,0.9,0.125
1,0.9,0.1375
1,0.9,0.15
1,0.9,0.1625
1,0.9,0.175
1,0.9,0.1875
1,0.9,0.2
1,0.9,0.2125
1,0.9,0.225
1,0.9,0.2375
1,0.9,0.25
1,0.9,0.2625
1,0.9,0.275
1,0.9,0.2875
1,0.9,0.3
1,0.9,0.3125
1,0.9,0.325
1,0.9,0.3375
1,0.9,0.35
1,0.9,0.3625
1,0.9,0.375
1,0.9,0.3875
1,0.9,0.4
1,0.9,0.4125
1,0.9,0.425
1,0.9,0.4375
1,0.9,0.45
1,0.9,0.4625
1,0.9,0.475
1,0.9,0.4875
1,0.975,0
1,0.975,0.0125
1,0.975,0.025
1,0.975,0.0375
1,0.975,0.05
1,0.975,0.0625
1,0.975,0.075
1,0.975,0.0875
1,0.975,0.1
1,0.975,0.1125
1,0.975,0.125
1,0.975,0.1375
1,0.975,0.15
1,0.975,0.1625
1,0.975,0.175
1,0.975,0.1875
1,0.975,0.2
1,0.975,0.2125
1,0.975,0.225
1,0.975,0.2375
1,0.975,0.25
1,0.975,0.2625
1,0.975,0.275
1,0.975,0.2875
1,0.975,0.3
1,0.975,0.3125
1,0.975,0.325
1,0.975,0.3375
1,0.975,0.35
1,0.975,0.3625
1,0.975,0.375
1,0.975,0.3875
1,0.975,0.4
1,0.975,0.4125
1,0.975,0.425
1,0.975,0.4375
1,0.975,0.45
1,0.975,0.4625
1,0.975,0.475
1,0.975,0.4875
1,1.05,0
1,1.05,0.0125
1,1.05,0.025
1,1.05,0.0375
1,1.05,0.05
1,1.05,0.0625
1,1.05,0.075
1,1.05,0.0875
1,1.05,0.1
1,1.05,0.1125
1,1.05,0.125
1,1.05,0.1375
1,1.05,0.15
1,1.05,0.1625
1,1.05,0.175
1,1.05,0.1875
1,1.05,0.2
1,1.05,0.2125
1,1.05,0.225
1,1.05,0.2375
1,1.05,0.25
1,1.05,0.2625
1,1.05,0.275
1,1.05,0.2875
1,1.05,0.3
1,1.05,0.3125
1,1.05,0.325
1,1.05,0.3375
1,1.05,0.35
1,1.05,0.3625
1,1.05,0.375
1,1.05,0.3875
1,1.05,0.4
1,1.05,0.4125
1,1.05,0.425
1,1.05,0.4375
1,1.05,0.45
1,1.05,0.4625
1,1.05,0.475
1,1.05,0.4875
1,1.125,0
1,1.125,0.0125
1,1.125,0.025
1,1.125,0.0375
1,1.125,0.05
1,1.125,0.0625
1,1.125,0.075
1,1.125,0.0875
1,1.125,0.1
1,1.125,0.1125
1,1.125,0.125
1,1.125,0.1375
1,1.125,0.15
1,1.125,0.1625
1,1.125,0.175
1,1.125,0.1875
1,1.125,0.2
1,1.125,0.2125
1,1.125,0.225
1,1.125,0.2375
1,1.125,0.25
1,1.125,0.2625
1,1.125,0.275
1,1.125,0.2875
1,1.125,0.3
1,1.125,0.3125
1,1.125,0.325
1,1.125,0.3375
1,1.125,0.35
1,1.125,0.3625
1,1.125,0.375
1,1.125,0.3875
1,1.125,0.4
1,1.125,0.4125
1,1.125,0.425
1,1.125,0.4375
1,1.125,0.45
1,1.125,0.4625
1,1.125,0.475
1,1.125,0.4875
1,1.2,0
1,1.2,0.0125
1,1.2,0.025
1,1.2,0.0375
1,1.2,0.05
1,1.2,0.0625
1,1.2,0.075
1,1.2,0.0875
1,1.2,0.1
1,1.2,0.1125
1,1.2,0.125
1,1.2,0.1375
1,1.2,0.15
1,1.2,0.1625
1,1.2,0.175
1,1.2,0.1875
1,1.2,0.2
1,1.2,0.2125
1,1.2,0.225
1,1.2,0.2375
1,1.2,0.25
1,1.2,0.2625
1,1.2,0.275
1,1.2,0.2875
1,1.2,0.3
1,1.2,0.3125
1,1.2,0.325
1,1.2,0.3375
1,1.2,0.35
1,1.2,0.3625
1,1.2,0.375
1,1.2,0.3875
1,1.2,0.4
1,1.2,0.4125
1,1.2,0.425
1,1.2,0.4375
1,1.2,0.45
1,1.2,0.4625
1,1.2,0.475
1,1.2,0.4875
1,1.275,0
1,1.275,0.0125
1,1.275,0.025
1,1.275,0.0375
1,1.275,0.05
1,1.275,0.0625
1,1.275,0.075
1,1.275,0.0875
1,1.275,0.1
1,1.275,0.1125
1,1.275,0.125
1,1.275,0.1375
1,1.275,0.15
1,1.275,0.1625
1,1.275,0.175
1,1.275,0.1875
1,1.275,0.2
1,1.275,0.2125
1,1.275,0.225
1,1.275,0.2375
1,1.275,0.25
1,1.275,0.2625
1,1.275,0.275
1,1.275,0.2875
1,1.275,0.3
1,1.275,0.3125
1,1.275,0.325
1,1.275,0.3375
1,1.275,0.35
1,1.275,0.3625
1,1.275,0.375
1,1.275,0.3875
1,1.275,0.4
1,1.275,0.4125
1,1.275,0.425
1,1.275,0.4375
1,1.275,0.45
1,1.275,0.4625
1,1.275,0.475
1,1.275,0.4875
1,1.35,0
1,1.35,0.0125
1,1.35,0.025
1,1.35,0.0375
1,1.35,0.05
1,1.35,0.0625
1,1.35,0.075
1,1.35,0.0875
1,1.35,0.1
1,1.35,0.1125
1,1.35,0.125
1,1.35,0.1375
1,1.35,0.15
1,1.35,0.1625
1,1.35,0.175
1,1.35,0.1875
1,1.35,0.2
1,1.35,0.2125
1,1.35,0.225
1,1.35,0.2375
1,1.35,0.25
1,1.35,0.2625
1,1.35,0.275
1,1.35,0.2875
1,1.35,0.3
1,1.35,0.3125
1,1.35,0.325
1,1.35,0.3375
1,1.35,0.35
1,1.35,0.3625
1,1.35,0.375
1,1.35,0.3875
1,1.35,0.4
1,1.35,0.4125
1,1.35,0.425
1,1.35,0.4375
1,1.35,0.45
1,1.35,0.4625
1,1.35,0.475
1,1.35,0.4875
1,1.425,0
1,1.425,0.0125
1,1.425,0.025
1,1.425,0.0375
1,1.425,0.05
1,1.425,0.0625
1,1.425,0.075
1,1.425,0.0875
1,1.425,0.1
1,1.425,0.1125
1,1.425,0.125
1,1.425,0.1375
1,1.425,0.15
1,1.425,0.1625
1,1.425,0.175
1,1.425,0.1875
1,1.425,0.2
1,1.425,0.2125
1,1.425,0.225
1,1.425,0.2375
1,1.425,0.25
1,1.425,0.2625
1,1.425,0.275
1,1.425,0.2875
1,1.425,0.3
1,1.425,0.3125
1,1.425,0.325
1,1.425,0.3375
1,1.425,0.35
1,1.425,0.3625
1,1.425,0.375
1,1.425,0.3875
1,1.425,0.4
1,1.425,0.4125
1,1.425,0.425
1,1.425,0.4375
1,1.425,0.45
1,1.425,0.4625
1,1.425,0.475
1,1.425,0.4875
1,1.5,0
1,1.5,0.0125
1,1.5,0.025
1,1.5,0.0375
1,1.5,0.05
1,1.5,0.0625
1,1.5,0.075
1,1.5,0.0875
1,1.5,0.1
1,1.5,0.1125
1,1.5,0.125
1,1.5,0.1375
1,1.5,0.15
1,1.5,0.1625
1,1.5,0.175
1,1.5,0.1875
1,1.5,0.2
1,1.5,0.2125
1,1.5,0.225
1,1.5,0.2375
1,1.5,0.25
1,1.5,0.2625
1,1.5,0.275
1,1.5,0.2875
1,1.5,0.3
1,1.5,0.3125
1,1.5,0.325
1,1.5,0.3375
1,1.5,0.35
1,1.5,0.3625
1,1.5,0.375
1,1.5,0.3875
1,1.5,0.4
1,1.5,0.4125
1,1.5,0.425
1,1.5,0.4375
1,1.5,0.45
1,1.5,0.4625
1,1.5,0.475
1,1.5,0.4875
1,1.575,0
1,1.575,0.0125
1,1.575,0.025
1,1.575,0.0375
1,1.575,0.05
1,1.575,0.0625
1,1.575,0.075
1,1.575,0.0875
1,1.575,0.1
1,1.575,0.1125
1,1.575,0.125
1,1.575,0.1375
1,1.575,0.15
1,1.575,0.1625
1,1.575,0.175
1,1.575,0.1875
1,1.575,0.2
1,1.575,0.2125
1,1.575,0.225
1,1.575,0.2375
1,1.575,0.25
1,1.575,0.2625
1,1.575,0.275
1,1.575,0.2875
1,1.575,0.3
1,1.575,0.3125
1,1.575,0.325
1,1.575,0.3375
1,1.575,0.35
1,1.575,0.3625
1,1.575,0.375
1,1.575,0.3875
1,1.575,0.4
1,1.575,0.4125
1,1.575,0.425
1,1.575,0.4375
1,1.575,0.45
1,1.575,0.4625
1,1.575,0.475
1,1.575,0.4875
1,1.65,0
1,1.65,0.0125
1,1.65,0.025
1,1.65,0.0375
1,1.65,0.05
1,1.65,0.0625
1,1.65,0.075
1,1.65,0.0875
1,1.65,0.1
1,1.65,0.1125
1,1.65,0.125
1,1.65,0.1375
1,1.65,0.15
1,1.65,0.1625
1,1.65,0.175
1,1.65,0.1875
1,1.65,0.2
1,1.65,0.2125
1,1.65,0.225
1,1.65,0.2375
1,1.65,0.25
1,1.65,0.2625
1,1.65,0.275
1,1.65,0.2875
1,1.65,0.3
1,1.65,0.3125
1,1.65,0.325
1,1.65,0.3375
1,1.65,0.35
1,1.65,0.3625
1,1.65,0.375
1,1.65,0.3875
1,1.65,0.4
1,1.65,0.4125
1,1.65,0.425
1,1.65,0.4375
1,1.65,0.45
1,1.65,0.4625
1,1.65,0.475
1,1.65,0.4875
1,1.725,0
1,1.725,0.0125
1,1.725,0.025
1,1.725,0.0375
1,1.725,0.05
1,1.725,0.0625
1,1.725,0.075
1,1.725,0.0875
1,1.725,0.1
1,1.725,0.1125
1,1.725,0.125
1,1.725,0.1375
1,1.725,0.15
1,1.725,0.1625
1,1.725,0.175
1,1.725,0.1875
1,1.725,0.2
1,1.725,0.2125
1,1.725,0.225
1,1.725,0.2375
1,1.725,0.25
1,1.725,0.2625
1,1.725,0.275
1,1.725,0.2875
1,1.725,0.3
1,1.725,0.3125
1,1.725,0.325
1,1.725,0.3375
1,1.725,0.35
1,1.725,0.3625
1,1.725,0.375
1,1.725,0.3875
1,1.725,0.4
1,1.725,0.4125
1,1.725,0.425
1,1.725,0.4375
1,1.725,0.45
1,1.725,0.4625
1,1.725,0.475
1,1.725,0.4875
1,1.8,0
1,1.8,0.0125
1,1.8,0.025
1,1.8,0.0375
1,1.8,0.05
1,1.8,0.0625
1,1.8,0.075
1,1.8,0.0875
1,1.8,0.1
1,1.8,0.1125
1,1.8,0.125
1,1.8,0.1375
1,1.8,0.15
1,1.8,0.1625
1,1.8,0.175
1,1.8,0.1875
1,1.8,0.2
1,1.8,0.2125
1,1.8,0.225
1,1.8,0.2375
1,1.8,0.25
1,1.8,0.2625
1,1.8,0.275
1,1.8,0.2875
1,1.8,0.3
1,1.8,0.3125
1,1.8,0.325
1,1.8,0.3375
1,1.8,0.35
1,1.8,0.3625
1,1.8,0.375
1,1.8,0.3875
1,1.8,0.4
1,1.8,0.4125
1,1.8,0.425
1,1.8,0.4375
1,1.8,0.45
1,1.8,0.4625
1,1.8,0.475
1,1.8,0.4875
1,1.875,0
1,1.875,0.0125
1,1.875,0.025
1,1.875,0.0375
1,1.875,0.05
1,1.875,0.0625
1,1.875,0.075
1,1.875,0.0875
1,1.875,0.1
1,1.875,0.1125
1,1.875,0.125
1,1.875,0.1375
1,1.875,0.15
1,1.875,0.1625
1,1.875,0.175
1,1.875,0.1875
1,1.875,0.2
1,1.875,0.2125
1,1.875,0.225
1,1.875,0.2375
1,1.875,0.25
1,1.875,0.2625
1,1.875,0.275
1,1.875,0.2875
1,1.875,0.3
1,1.875,0.3125
1,1.875,0.325
1,1.875,0.3375
1,1.875,0.35
1,1.875,0.3625
1,1.875,0.375
1,1.875,0.3875
1,1.875,0.4
1,1.875,0.4125
1,1.875,0.425
1,1.875,0.4375
1,1.875,0.45
1,1.875,0.4625
1,1.875,0.475
1,1.875,0.4875
1,1.95,0
1,1.95,0.0125
1,1.95,0.025
1,1.95,0.0375
1,1.95,0.05
1,1.95,0.0625
1,1.95,0.075
1,1.95,0.0875
1,1.95,0.1
1,1.95,0.1125
1,1.95,0.125
1,1.95,0.1375
1,1.95,0.15
1,1.95,0.1625
1,1.95,0.175
1,1.95,0.1875
1,1.95,0.2
1,1.95,0.2125
1,1.95,0.225
1,1.95,0.2375
1,1.95,0.25
1,1.95,0.2625
1,1.95,0.275
1,1.95,0.2875
1,1.95,0.3
1,1.95,0.3125
1,1.95,0.325
1,1.95,0.3375
1,1.95,0.35
1,1.95,0.3625
1,1.95,0.375
1,1.95,0.3875
1,1.95,0.4
1,1.95,0.4125
1,1.95,0.425
1,1.95,0.4375
1,1.95,0.45
1,1.95,0.4625
1,1.95,0.475
1,1.95,0.4875
1,2.025,0
1,2.025,0.0125
1,2.025,0.025
1,2.025,0.0375
1,2.025,0.05
1,2.025,0.0625
1,2.025,0.075
1,2.025,0.0875
1,2.025,0.1
1,2.025,0.1125
1,2.025,0.125
1,2.025,0.1375
1,2.025,0.15
1,2.025,0.1625
1,2.025,0.175
1,2.025,0.1875
1,2.025,0.2
1,2.025,0.2125
1,2.025,0.225
1,2.025,0.2375
1,2.025,0.25
1,2.025,0.2625
1,2.025,0.275
1,2.025,0.2875
1,2.025,0.3
1,2.025,0.3125
1,2.025,0.325
1,2.025,0.3375
1,2.025,0.35
1,2.025,0.3625
1,2.025,0.375
1,2.025,0.3875
1,2.025,0.4
1,2.025,0.4125
1,2.025,0.425
1,2.025,0.4375
1,2.025,0.45
1,2.025,0.4625
1,2.025,0.475
1,2.025,0.4875
1,2.1,0
1,2.1,0.0125
1,2.1,0.025
1,2.1,0.0375
1,2.1,0.05
1,2.1,0.0625
1,2.1,0.075
1,2.1,0.0875
1,2.1,0.1
1,2.1,0.1125
1,2.1,0.125
1,2.1,0.1375
1,2.1,0.15
1,2.1,0.1625
1,2.1,0.175
1,2.1,0.1875
1,2.1,0.2
1,2.1,0.2125
1,2.1,0.225
1,2.1,0.2375
1,2.1,0.25
1,2.1,0.2625
1,2.1,0.275
1,2.1,0.2875
1,2.1,0.3
1,2.1,0.3125
1,2.1,0.325
1,2.1,0.3375
1,2.1,0.35
1,2.1,0.3625
1,2.1,0.375
1,2.1,0.3875
1,2.1,0.4
1,2.1,0.4125
1,2.1,0.425
1,2.1,0.4375
1,2.1,0.45
1,2.1,0.4625
1,2.1,0.475
1,2.1,0.4875
1,2.175,0
1,2.175,0.0125
1,2.175,0.025
1,2.175,0.0375
1,2.175,0.05
1,2.175,0.0625
1,2.175,0.075
1,2.175,0.0875
1,2.175,0.1
1,2.175,0.1125
1,2.175,0.125
1,2.175,0.1375
1,2.175,0.15
1,2.175,0.1625
1,2.175,0.175
1,2.175,0.1875
1,2.175,0.2
1,2.175,0.2125
1,2.175,0.225
1,2.175,0.2375
1,2.175,0.25
1,2.175,0.2625
1,2.175,0.275
1,2.175,0.2875
1,2.175,0.3
1,2.175,0.3125
1,2.175,0.325
1,2.175,0.3375
1,2.175,0.35
1,2.175,0.3625
1,2.175,0.375
1,2.175,0.3875
1,2.175,0.4
1,2.175,0.4125
1,2.175,0.425
1,2.175,0.4375
1,2.175,0.45
1,2.175,0.4625
1,2.175,0.475
1,2.175,0.4875
1,2.25,0
1,2.25,0.0125
1,2.25,0.025
1,2.25,0.0375
1,2.25,0.05
1,2.25,0.0625
1,2.25,0.075
1,2.25,0.0875
1,2.25,0.1
1,2.25,0.1125
1,2.25,0.125
1,2.25,0.1375
1,2.25,0.15
1,2.25,0.1625
1,2.25,0.175
1,2.25,0.1875
1,2.25,0.2
1,2.25,0.2125
1,2.25,0.225
1,2.25,0.2375
1,2.25,0.25
1,2.25,0.2625
1,2.25,0.275
1,2.25,0.2875
1,2.25,0.3
1,2.25,0.3125
1,2.25,0.325
1,2.25,0.3375
1,2.25,0.35
1,2.25,0.3625
1,2.25,0.375
1,2.25,0.3875
1,2.25,0.4
1,2.25,0.4125
1,2.25,0.425
1,2.25,0.4375
1,2.25,0.45
1,2.25,0.4625
1,2.25,0.475
1,2.25,0.4875
1,2.325,0
1,2.325,0.0125
1,2.325,0.025
1,2.325,0.0375
1,2.325,0.05
1,2.325,0.0625
1,2.325,0.075
1,2.325,0.0875
1,2.325,0.1
1,2.325,0.1125
1,2.325,0.125
1,2.325,0.1375
1,2.325,0.15
1,2.325,0.1625
1,2.325,0.175
1,2.325,0.1875
1,2.325,0.2
1,2.325,0.2125
1,2.325,0.225
1,2.325,0.2375
1,2.325,0.25
1,2.325,0.2625
1,2.325,0.275
1,2.325,0.2875
1,2.325,0.3
1,2.325,0.3125
1,2.325,0.325
1,2.325,0.3375
1,2.325,0.35
1,2.325,0.3625
1,2.325,0.375
1,2.325,0.3875
1,2.325,0.4
1,2.325,0.4125
1,2.325,0.425
1,2.325,0.4375
1,2.325,0.45
1,2.325,0.4625
1,2.325,0.475
1,2.325,0.4875
1,2.4,0
1,2.4,0.0125
1,2.4,0.025
1,2.4,0.0375
1,2.4,0.05
1,2.4,0.0625
1,2.4,0.075
1,2.4,0.0875
1,2.4,0.1
1,2.4,0.1125
1,2.4,0.125
1,2.4,0.1375
1,2.4,0.15
1,2.4,0.1625
1,2.4,0.175
1,2.4,0.1875
1,2.4,0.2
1,2.4,0.2125
1,2.4,0.225
1,2.4,0.2375
1,2.4,0.25
1,2.4,0.2625
1,2.4,0.275
1,2.4,0.2875
1,2.4,0.3
1,2.4,0.3125
1,2.4,0.325
1,2.4,0.3375
1,2.4,0.35
1,2.4,0.3625
1,2.4,0.375
1,2.4,0.3875
1,2.4,0.4
1,2.4,0.4125
1,2.4,0.425
1,2.4,0.4375
1,2.4,0.45
1,2.4,0.4625
1,2.4,0.475
1,2.4,0.4875
1,2.475,0
1,2.475,0.0125
1,2.475,0.025
1,2.475,0.0375
1,2.475,0.05
1,2.475,0.0625
1,2.475,0.075
1,2.475,0.0875
1,2.475,0.1
1,2.475,0.1125
1,2.475,0.125
1,2.475,0.1375
1,2.475,0.15
1,2.475,0.1625
1,2.475,0.175
1,2.475,0.1875
1,2.475,0.2
1,2.475,0.2125
1,2.475,0.225
1,2.475,0.2375
1,2.475,0.25
1,2.475,0.2625
1,2.475,0.275
1,2.475,0.2875
1,2.475,0.3
1,2.475,0.3125
1,2.475,0.325
